ID;INDICATOR;UNIT;UNIT_NUM;STUB_NAME;STUB_NAME_NUM;STUB_LABEL;STUB_LABEL_NUM;YEAR;YEAR_NUM;AGE;AGE_NUM
6053;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 45-64 years;7.224;1987;11;45-64 years;4
6054;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 45-64 years;7.224;1988;12;45-64 years;4
6055;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 45-64 years;7.224;1989;13;45-64 years;4
6056;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 45-64 years;7.224;1990;14;45-64 years;4
6057;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 45-64 years;7.224;1991;15;45-64 years;4
6058;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 45-64 years;7.224;1992;16;45-64 years;4
6059;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 45-64 years;7.224;1993;17;45-64 years;4
6060;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 45-64 years;7.224;1994;18;45-64 years;4
6061;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 45-64 years;7.224;1995;19;45-64 years;4
6062;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 45-64 years;7.224;1996;20;45-64 years;4
6063;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 45-64 years;7.224;1997;21;45-64 years;4
6064;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 45-64 years;7.224;1998;22;45-64 years;4
6065;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 45-64 years;7.224;1999;23;45-64 years;4
6066;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 45-64 years;7.224;2000;24;45-64 years;4
6067;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 45-64 years;7.224;2001;25;45-64 years;4
6068;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 45-64 years;7.224;2002;26;45-64 years;4
6069;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 45-64 years;7.224;2003;27;45-64 years;4
6070;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 45-64 years;7.224;2004;28;45-64 years;4
6071;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 45-64 years;7.224;2005;29;45-64 years;4
6072;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 45-64 years;7.224;2006;30;45-64 years;4
6073;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 45-64 years;7.224;2007;31;45-64 years;4
6074;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 45-64 years;7.224;2008;32;45-64 years;4
6075;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 45-64 years;7.224;2009;33;45-64 years;4
6076;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 45-64 years;7.224;2010;34;45-64 years;4
6077;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 45-64 years;7.224;2011;35;45-64 years;4
6078;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 45-64 years;7.224;2012;36;45-64 years;4
6079;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 45-64 years;7.224;2013;37;45-64 years;4
6080;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 45-64 years;7.224;2014;38;45-64 years;4
6081;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 45-64 years;7.224;2015;39;45-64 years;4
6082;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 45-64 years;7.224;2016;40;45-64 years;4
6083;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 45-64 years;7.224;2017;41;45-64 years;4
6084;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 45-64 years;7.224;2018;42;45-64 years;4
6085;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 65 years and over;7.225;1950;1;65 years and over;5
6086;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 65 years and over;7.225;1960;2;65 years and over;5
6087;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 65 years and over;7.225;1970;3;65 years and over;5
6088;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 65 years and over;7.225;1980;4;65 years and over;5
6089;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 65 years and over;7.225;1981;5;65 years and over;5
6090;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 65 years and over;7.225;1982;6;65 years and over;5
6091;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 65 years and over;7.225;1983;7;65 years and over;5
6092;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 65 years and over;7.225;1984;8;65 years and over;5
6093;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 65 years and over;7.225;1985;9;65 years and over;5
6094;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 65 years and over;7.225;1986;10;65 years and over;5
6095;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 65 years and over;7.225;1987;11;65 years and over;5
6096;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 65 years and over;7.225;1988;12;65 years and over;5
6097;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 65 years and over;7.225;1989;13;65 years and over;5
6098;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 65 years and over;7.225;1990;14;65 years and over;5
6099;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 65 years and over;7.225;1991;15;65 years and over;5
6100;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 65 years and over;7.225;1992;16;65 years and over;5
6101;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 65 years and over;7.225;1993;17;65 years and over;5
6102;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 65 years and over;7.225;1994;18;65 years and over;5
6103;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 65 years and over;7.225;1995;19;65 years and over;5
6104;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 65 years and over;7.225;1996;20;65 years and over;5
6105;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 65 years and over;7.225;1997;21;65 years and over;5
6106;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 65 years and over;7.225;1998;22;65 years and over;5
6107;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 65 years and over;7.225;1999;23;65 years and over;5
6108;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 65 years and over;7.225;2000;24;65 years and over;5
6109;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 65 years and over;7.225;2001;25;65 years and over;5
6110;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 65 years and over;7.225;2002;26;65 years and over;5
6111;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 65 years and over;7.225;2003;27;65 years and over;5
6112;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 65 years and over;7.225;2004;28;65 years and over;5
